N/R/U,Applicant,BLA Number,Proprietary Name,Proper Name,BLA Type,Strength,Dosage Form,Route of Administration,Product Presentation,Status,Licensure,Approval Date,Ref. Product Proper Name,Ref. Product Proprietary Name,Supplement Number,Submission Type,License Number,Product Number,Center,Date of First Licensure,Exclusivity Expiration Date,First Interchangeable Exclusivity Exp. Date,Ref. Product Exclusivity Exp. Date,Orphan Exclusivity Exp. Date
,"Jazz Pharmaceuticals, Inc.",125359,Erwinaze,asparaginase Erwinia chrysanthemi,351(a),"10,000INTERNATIONAL UNITS",For Injection,"Intravenous, Intramuscular",Single-Dose Vial,Rx,Licensed,11/18/2011,-,,,Original,1901,001,CDER,,,,,
,Merz Pharmaceuticals GmbH,125360,Xeomin,incobotulinumtoxinA,351(a),50UNITS,For Injection,"Intramuscular, Intraglandular",Single-Dose Vial,Rx,Licensed,7/30/2010,-,,,Original,1830,001,CDER,,,,,
,Merz Pharmaceuticals GmbH,125360,Xeomin,incobotulinumtoxinA,351(a),100UNITS,For Injection,"Intramuscular, Intraglandular",Single-Dose Vial,Rx,Licensed,7/30/2010,-,,,Original,1830,002,CDER,,,,,
,Merz Pharmaceuticals GmbH,125360,Xeomin,incobotulinumtoxinA,351(a),200UNITS,For Injection,"Intramuscular, Intraglandular",Single-Dose Vial,Rx,Licensed,11/20/2015,-,,66,Supplement,1830,003,CDER,,,,,
,"Human Genome Sciences, Inc.",125370,Benlysta,belimumab,351(a),120MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/9/2011,-,,,Original,1820,001,CDER,,,,,
,"Human Genome Sciences, Inc.",125370,Benlysta,belimumab,351(a),400MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/9/2011,-,,,Original,1820,002,CDER,,,,,
,Bristol-Myers Squibb Company,125377,Yervoy,ipilimumab,351(a),50MG/10ML (5MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/25/2011,-,,,Original,1713,001,CDER,,,,,7/21/2024
,Bristol-Myers Squibb Company,125377,Yervoy,ipilimumab,351(a),200MG/40ML (5MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/25/2011,-,,,Original,1713,002,CDER,,,,,7/21/2024
,"Kedrion, S.p.A.",125384,Kedbumin,Albumin (Human),351(a),50ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/3/2011,,,0,Original,1851,001,CBER,8/27/1941,,,,
,"Kedrion, S.p.A.",125384,Kedbumin,Albumin (Human),351(a),100ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,9/5/2013,,,35,Supplement,1851,002,CBER,8/27/1941,,,,
,CSL Behring GmbH,125385,Corifact,Factor XIII Concentrate (Human),351(a),1000-1600IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/17/2011,,,0,Original,1765,001,CBER,2/17/2011,,,,
,"Regeneron Pharmaceuticals, Inc.",125387,Eylea,aflibercept,351(a),2MG/0.05ML,Injection,Intravitreal,Single-Dose Vial,Rx,Licensed,11/18/2011,-,,,Original,1760,001,CDER,,,,,
,"Regeneron Pharmaceuticals, Inc.",125387,Eylea,aflibercept,351(a),2MG/0.05ML,Injection,Intravitreal,Pre-Filled Syringe,Rx,Licensed,8/16/2018,-,,58,Supplement,1760,002,CDER,,,,,
,"Seattle Genetics, Inc.",125388,Adcetris,brentuximab vedotin,351(a),50MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/19/2011,-,,,Original,1853,001,CDER,,,,,11/16/2025
,"ADMA Biologics, Inc.",125389,Bivigam,Immune Globulin Intravenous (Human),351(a),5GM/50ML,Injection,Intravenous,Vial,Rx,Licensed,12/19/2012,,,0,Original,2019,001,CBER,9/11/1981,,,,
,"ADMA Biologics, Inc.",125389,Bivigam,Immune Globulin Intravenous (Human),351(a),10GM/100ML,Injection,Intravenous,Vial,Disc,Licensed,12/19/2012,,,0,Original,2019,002,CBER,9/11/1981,,,,
,Amryt Pharmaceuticals DAC,125390,Myalept,metreleptin,351(a),11.3MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,2/24/2014,-,,,Original,2208,001,CDER,,,,,2/24/2021
,Clinimmune Labs,125391,N/A,"HPC, Cord Blood",351(a),5X10^8 TOTAL NUCLEATED CELLS WITH AT LEAST 1.25X10^6 VIABLE CD34+ CELLS,Injection,Intravenous,Bag,Rx,Licensed,5/24/2012,,,0,Original,1855,001,CBER,5/24/2012,,,,
,"Ethicon, Inc.",125392,Evarrest,Fibrin Sealant Patch,351(a),130  MG PER SQUARE INCH,Patch,Topical,Pouch,Rx,Licensed,12/5/2012,,,0,Original,1879,001,CBER,4/5/2010,,,,
,"Ethicon, Inc.",125392,Evarrest,Fibrin Sealant Patch,351(a),50.3 X 203.2 MG PER SQUARE INCH FOR HUMAN FIBRINOGEN;IU PER SQUARE INCH FOR HUMAN THROMBIN,Patch,Topical,Pouch,Rx,Licensed,12/5/2012,,,0,Original,1879,002,CBER,4/5/2010,,,,
,"New York Blood Center, Inc.",125397,Hemacord,"Hematopoietic Progenitor Cells, Cord (HPC-C)",351(a),5 X 10E8 TOTAL NUCLEATED CELLS WITH AT LEAST 1.25 X 10E6 VIABLE CD34+ CELLS U,Injection,Intravenous,Bag,Rx,Licensed,11/10/2011,,,0,Original,0465,001,CBER,11/10/2011,,,,
,Novo Nordisk Inc.,125398,Tretten,Coagulation Factor XIII A-Subunit (Recombinant),351(a),2000 - 3125IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/23/2013,,,0,Original,1261,001,CBER,12/23/2013,,,,
,"Seattle Genetics, Inc.",125399,Adcetris,brentuximab vedotin,351(a),50MG,For injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/19/2011,-,,,Original,1853,001,CDER,,,,,11/16/2025
,"Organogenesis, Inc.",125400,Gintuit,Allogeneic Cultured Keratinocytes and Fibroblasts in Bovine Collagen,351(a),>0.000001UG/ML,Cellular Sheet,Topical,Bag,Disc,Licensed,3/9/2012,,,0,Original,1863,001,CBER,3/9/2012,,,,
,Baxalta US Inc.,125402,Hyqvia,"Immune Globulin Infusion (Human), 10% with Recombinant Human Hyaluronidase",351(a),10%MG/ML,Injection,Subcutaneous,Bottle,Rx,Licensed,9/12/2014,,,0,Original,2020,001,CBER,9/12/2014,,,,
,Duke University School of Medicine,125407,Ducord,"HPC, Cord Blood",351(a),GREATER THAN OR EQUAL TO 2.5 X 10E7 PER KG CELLS PER KILOGRAM,Injection,Intravenous,Bag,Rx,Licensed,10/4/2012,,,0,Original,1870,001,CBER,5/24/2012,,,,
,Seqirus Inc.,125408,"Flucelvax, Flucelvax Quadrivalent",Influenza Vaccine,351(a),60UG/.5ML,Injection,Intramuscular,Multi-Dose Vial,Disc,Licensed,11/20/2012,,,0,Original,2049,001,CBER,10/5/2006,,,,
,Seqirus Inc.,125408,"Flucelvax, Flucelvax Quadrivalent",Influenza Vaccine,351(a),600UG,Injection,Intramuscular,Multi-Dose Vial,Disc,Licensed,11/20/2012,,,0,Original,2049,002,CBER,10/5/2006,,,,
,"Genentech, Inc.",125409,Perjeta,pertuzumab,351(a),420MG/14ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/8/2012,-,,,Original,1048,001,CDER,6/8/2012,,,6/8/2024,
,SSM Cardinal Glennon Children's Medical Center,125413,Allocord,"HPC, Cord Blood",351(a),TOTAL NUCLEATED CELLS CELL/ML,Injection,Intravenous,Bag,Rx,Licensed,5/30/2013,,,0,Original,1873,001,CBER,5/24/2012,,,,
,Octapharma Pharmazeutika Produktionsges.m.b.H.,125416,Octaplas,"Pooled Plasma (Human), Solvent/Detergent Treated",351(a),45-70MG,For Injection,Intravenous,Bag,Rx,Licensed,1/17/2013,,,0,Original,1646,001,CBER,1/17/2013,,,,
,sanofi-aventis U.S. LLC,125418,Zaltrap,Ziv-Aflibercept,351(a),100MG/4ML (25MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/3/2012,-,,,Original,1752,001,CDER,,,,,
,sanofi-aventis U.S. LLC,125418,Zaltrap,Ziv-Aflibercept,351(a),200MG/8ML (25MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,8/3/2012,-,,,Original,1752,002,CDER,,,,,
,ID Biomedical Corporation of Quebec,125419,,"Influenza A (H5N1) Virus Monovalent Vaccine, Adjuvanted",351(a),0.5ML,Injection,Intramuscular,Vial,Disc,Licensed,11/22/2013,,,0,Original,1739,001,CBER,11/22/2013,,,,
,CSL Behring GmbH,125421,Kcentra,Prothrombin Complex Concentrate (Human),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/29/2013,,,0,Original,1765,001,CBER,4/29/2013,,,,
,CSL Behring GmbH,125421,Kcentra,Prothrombin Complex Concentrate (Human),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/26/2013,,,26,Supplement,1765,002,CBER,4/29/2013,,,,
,ThromboGenics Inc.,125422,Jetrea,ocriplasmin,351(a),0.375MG/0.3ML (1.25MG/ML),Injection,Intravitreal,Single-Dose Vial,Disc,Licensed,2/22/2017,-,,38,Supplement,1866,001,CDER,,,,,
,ThromboGenics Inc.,125422,Jetrea,ocriplasmin,351(a),0.5MG/0.2ML (2.5MG/ML),Injection,Intravitreal,Single-Dose Vial,Disc,Licensed,10/17/2012,-,,,Original,1866,002,CDER,,,,,
,Aptevo BioTherapeutics LLC,125426,Ixinity,Coagulation Factor IX (Recombinant),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/29/2015,,,0,Original,2054,001,CBER,2/11/1997,,,,
,Aptevo BioTherapeutics LLC,125426,Ixinity,Coagulation Factor IX (Recombinant),351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/29/2015,,,0,Original,2054,002,CBER,2/11/1997,,,,
,Aptevo BioTherapeutics LLC,125426,Ixinity,Coagulation Factor IX (Recombinant),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/29/2015,,,0,Original,2054,003,CBER,2/11/1997,,,,
,Aptevo BioTherapeutics LLC,125426,Ixinity,Coagulation Factor IX (Recombinant),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/21/2015,,,19,Supplement,2054,004,CBER,2/11/1997,,,,
,Aptevo BioTherapeutics LLC,125426,Ixinity,Coagulation Factor IX (Recombinant),351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/21/2015,,,19,Supplement,2054,005,CBER,2/11/1997,,,,
,Aptevo BioTherapeutics LLC,125426,Ixinity,Coagulation Factor IX (Recombinant),351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,12/21/2015,,,19,Supplement,2054,006,CBER,2/11/1997,,,,
,"Genentech, Inc.",125427,Kadcyla,ado-trastuzumab emtansine,351(a),100MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/22/2013,-,,,Original,1048,001,CDER,,,,,
,"Genentech, Inc.",125427,Kadcyla,ado-trastuzumab emtansine,351(a),160MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/22/2013,-,,,Original,1048,002,CDER,,,,,
,Dynavax Technologies Corporation,125428,Heplisav-B,"Hepatitis B Vaccine (Recombinant), Adjuvanted",351(a),20UG/.5ML,Injection,Intramuscular,Single-Dose Vial,Rx,Licensed,11/9/2017,,,0,Original,1883,001,CBER,11/9/2017,,,,
,Saol Therapeuctics Research Limited,125430,Varizig,Varicella Zoster Immune Globulin (Human),351(a),125IU,For Injection,Intramuscular,Vial,Disc,Licensed,12/20/2012,,,0,Original,2098,001,CBER,12/20/2012,,,,
,Saol Therapeuctics Research Limited,125430,Varizig,Varicella Zoster Immune Globulin (Human),351(a),125IU,Injection,Intramuscular,Tube,Rx,Licensed,9/29/2014,,,27,Supplement,2098,002,CBER,12/20/2012,,,,
,GlaxoSmithKline LLC,125431,Tanzeum,albiglutide,351(a),30MG,For Injection,Subcutaneous,Autoinjector,Disc,Voluntarily Revoked,4/15/2014,-,,,Original,1727,001,CDER,,,,,
,GlaxoSmithKline LLC,125431,Tanzeum,albiglutide,351(a),50MG,For Injection,Subcutaneous,Autoinjector,Disc,Voluntarily Revoked,4/15/2014,-,,,Original,1727,002,CDER,,,,,
,"LifeSouth Community Blood Centers, Inc.",125432,Cordcyte,"HPC, Cord Blood",351(a),TOTAL NUCLEATED CELLS  CELL/ML,Injection,Intravenous,Bag,Rx,Licensed,6/13/2013,,,0,Original,1647,001,CBER,5/24/2012,,,,
,"Janssen Biotech, Inc.",125433,Simponi Aria,golimumab,351(a),50MG/4ML (12.5MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/18/2013,-,,,Original,1864,001,CDER,,,,,
,"Bioverativ Therapeutics, Inc.",125444,Alprolix,"Coagulation Factor IX (Recombinant), Fc Fusion Protein",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/28/2014,,,0,Original,2078,001,CBER,3/28/2014,,,,
,"Bioverativ Therapeutics, Inc.",125444,Alprolix,"Coagulation Factor IX (Recombinant), Fc Fusion Protein",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/28/2014,,,0,Original,2078,002,CBER,3/28/2014,,,,
,"Bioverativ Therapeutics, Inc.",125444,Alprolix,"Coagulation Factor IX (Recombinant), Fc Fusion Protein",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/28/2014,,,0,Original,2078,003,CBER,3/28/2014,,,,
,"Bioverativ Therapeutics, Inc.",125444,Alprolix,"Coagulation Factor IX (Recombinant), Fc Fusion Protein",351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/28/2014,,,0,Original,2078,004,CBER,3/28/2014,,,,
,"Bioverativ Therapeutics, Inc.",125444,Alprolix,"Coagulation Factor IX (Recombinant), Fc Fusion Protein",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/18/2016,,,175,Supplement,2078,005,CBER,3/28/2014,,,,
,"Bioverativ Therapeutics, Inc.",125444,Alprolix,"Coagulation Factor IX (Recombinant), Fc Fusion Protein",351(a),4000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/14/2016,,,286,Supplement,2078,006,CBER,3/28/2014,,,,
,Baxalta US Inc.,125446,Rixubis,Coagulation Factor IX (Recombinant),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/26/2013,,,0,Original,2020,001,CBER,2/11/1997,,,,
,Baxalta US Inc.,125446,Rixubis,Coagulation Factor IX (Recombinant),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/26/2013,,,0,Original,2020,002,CBER,2/11/1997,,,,
,Baxalta US Inc.,125446,Rixubis,Coagulation Factor IX (Recombinant),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/26/2013,,,0,Original,2020,003,CBER,2/11/1997,,,,
,Baxalta US Inc.,125446,Rixubis,Coagulation Factor IX (Recombinant),351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/26/2013,,,0,Original,2020,004,CBER,2/11/1997,,,,
,Baxalta US Inc.,125446,Rixubis,Coagulation Factor IX (Recombinant),351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/26/2013,,,0,Original,2020,005,CBER,2/11/1997,,,,
,BioMarin Pharmaceutical Inc.,125460,Vimizim,elosulfase alfa,351(a),5MG/5ML (1MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,2/14/2014,-,,,Original,1649,001,CDER,,,,,2/14/2021
,Emergent BioSolutions Canada Inc.,125462,Bat,"Botulism Antitoxin Heptavalent (A, B, C, D, E, F, G) - (Equine)",351(a),>4500U,Solution,Intravenous,Single-Dose Vial,Rx,Licensed,3/22/2013,,,0,Original,2084,001,CBER,3/22/2013,,,,
,Novo Nordisk Inc.,125466,Novoeight,Antihemophilic Factor (Recombinant),351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/15/2013,,,0,Original,1261,001,CBER,12/10/1992,,,,
,Novo Nordisk Inc.,125466,Novoeight,Antihemophilic Factor (Recombinant),351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/15/2013,,,0,Original,1261,002,CBER,12/10/1992,,,,
,Novo Nordisk Inc.,125466,Novoeight,Antihemophilic Factor (Recombinant),351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/15/2013,,,0,Original,1261,003,CBER,12/10/1992,,,,
,Novo Nordisk Inc.,125466,Novoeight,Antihemophilic Factor (Recombinant),351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/15/2013,,,0,Original,1261,004,CBER,12/10/1992,,,,
,Novo Nordisk Inc.,125466,Novoeight,Antihemophilic Factor (Recombinant),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/15/2013,,,0,Original,1261,005,CBER,12/10/1992,,,,
,Novo Nordisk Inc.,125466,Novoeight,Antihemophilic Factor (Recombinant),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/15/2013,,,0,Original,1261,006,CBER,12/10/1992,,,,
,Eli Lilly and Company,125469,Trulicity,dulaglutide,351(a),0.75MG/0.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,9/18/2014,-,,,Original,1891,001,CDER,,,,,
,Eli Lilly and Company,125469,Trulicity,dulaglutide,351(a),1.5MG/0.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,9/18/2014,-,,,Original,1891,002,CDER,,,,,
,Eli Lilly and Company,125469,Trulicity,dulaglutide,351(a),0.75MG/0.5ML,Injection,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,9/18/2014,-,,,Original,1891,003,CDER,,,,,
,Eli Lilly and Company,125469,Trulicity,dulaglutide,351(a),1.5MG/0.5ML,Injection,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,9/18/2014,-,,,Original,1891,004,CDER,,,,,
,Eli Lilly and Company,125469,Trulicity,dulaglutide,351(a),3MG/0.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,9/4/2020,,,36,Supplement,1891,005,CDER,,,,,
,Eli Lilly and Company,125469,Trulicity,dulaglutide,351(a),4.5MG/0.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,9/4/2020,,,36,Supplement,1891,006,CDER,,,,,
,"Stallergenes, SAS",125471,Oralair,"Sweet Vernal, Orchard, Perennial Rye, Timothy, and Kentucky Blue Grass Mixed Pollens Allergen Extract",351(a),300 IR TABS/CT,Tablet,Sublingual,Blister Pack,Rx,Licensed,4/1/2014,,,0,Original,1893,001,CBER,4/1/2014,,,,
,"Genentech, Inc.",125472,Actemra,tocilizumab,351(a),162MG/0.9ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,10/21/2013,-,,,Original,1048,001,CDER,,,,,
,"Genentech, Inc.",125472,Actemra,tocilizumab,351(a),162MG/0.9ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,11/19/2018,-,,29,Supplement,1048,002,CDER,,,,,
,ALK - Abello A/S,125473,Grastek,Timothy Grass Pollen Allergen Extract,351(a),2800BAU/TABLETS,Tablet,Sublingual,Blister Pack,Rx,Licensed,4/11/2014,,,0,Original,1292,001,CBER,4/11/2014,,,,
,"Takeda Pharmaceuticals U.S.A., Inc.",125476,Entyvio,vedolizumab,351(a),300MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/20/2014,-,,,Original,1898,001,CDER,,,,,
,Eli Lilly and Company,125477,Cyramza,ramucirumab,351(a),100MG/10ML (10MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/21/2014,-,,,Original,1891,001,CDER,,,,,5/10/2026
,Eli Lilly and Company,125477,Cyramza,ramucirumab,351(a),500MG/50ML (10MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/21/2014,-,,,Original,1891,002,CDER,,,,,5/10/2026
,ALK - Abello A/S,125478,Ragwitek,Short Ragweed Pollen Allergen Extract,351(a),12 AMB A 1-UNIT,Tablet,Sublingual,Blister Pack,Rx,Licensed,4/17/2014,,,0,Original,1292,001,CBER,4/17/2014,,,,
,"Genentech, Inc.",125486,Gazyva,obinutuzumab,351(a),"1,000MG/40ML (25MG/ML)",Injection,Intravenous,Single-Dose Vial,Rx,Licensed,11/1/2013,-,,,Original,1048,001,CDER,,,,,11/16/2024
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),1500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/6/2014,,,0,Original,2078,001,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),1000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/6/2014,,,0,Original,2078,002,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),2000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/6/2014,,,0,Original,2078,003,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),3000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/6/2014,,,0,Original,2078,004,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),750IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/6/2014,,,0,Original,2078,005,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/6/2014,,,0,Original,2078,006,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,6/6/2014,,,0,Original,2078,007,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),5000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,1/27/2017,,,450,Supplement,2078,008,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),6000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,1/27/2017,,,450,Supplement,2078,009,CBER,6/6/2014,,,,
,"Bioverativ Therapeutics, Inc.",125487,Eloctate,"Antihemophilic Factor (Recombinant), Fc Fusion protein",351(a),4000IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,1/27/2017,,,450,Supplement,2078,010,CBER,6/6/2014,,,,
,"Rare Disease Therapeutics, Inc. (RDT)",125488,Anavip,Crotalidae Immune F(ab')2 (Equine),351(a),120MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,5/6/2015,,,0,Original,1860,001,CBER,5/6/2015,,,,
,Pharming Americas BV,125495,Ruconest,C1 Esterase Inhibitor (Recombinant),351(a),2100IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,7/16/2014,,,0,Original,2079,001,CBER,7/16/2014,,,,
,EUSA Pharma (UK) Ltd.,125496,Sylvant,siltuximab,351(a),100MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/23/2014,,,,Original,2145,001,CDER,,,,,4/23/2021
,EUSA Pharma (UK) Ltd.,125496,Sylvant,siltuximab,351(a),400MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,4/23/2014,-,,,Original,2145,002,CDER,,,,,4/23/2021
U,Biogen Inc.,125499,Plegridy,peginterferon beta-1a,351(a),125MCG/0.5ML,Injection,"Subcutaneous, Intramuscular",Autoinjector,Rx,Licensed,8/15/2014,-,,,Original,1697,001,CDER,,,,,
,Biogen Inc.,125499,Plegridy,peginterferon beta-1a,351(a),63MCG/0.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,8/15/2014,-,,,Original,1697,002,CDER,,,,,
,Biogen Inc.,125499,Plegridy,peginterferon beta-1a,351(a),94MCG/0.5ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,8/15/2014,-,,,Original,1697,003,CDER,,,,,
U,Biogen Inc.,125499,Plegridy,peginterferon beta-1a,351(a),125MCG/0.5ML,Injection,"Subcutaneous, Intramuscular",Pre-Filled Syringe,Rx,Licensed,8/15/2014,-,,,Original,1697,004,CDER,,,,,
,Biogen Inc.,125499,Plegridy,peginterferon beta-1a,351(a),63MCG/0.5ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,8/15/2014,-,,,Original,1697,005,CDER,,,,,
,Biogen Inc.,125499,Plegridy,peginterferon beta-1a,351(a),94MCG/0.5ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,8/15/2014,-,,,Original,1697,006,CDER,,,,,
,Novartis Pharmaceuticals Corporation,125504,Cosentyx,secukinumab,351(a),150MG/ML,Injection,Subcutaneous,Autoinjector,Rx,Licensed,1/21/2015,-,,,Original,1244,001,CDER,,,,,
,Novartis Pharmaceuticals Corporation,125504,Cosentyx,secukinumab,351(a),150MG/ML,Injection,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,1/21/2015,-,,,Original,1244,002,CDER,,,,,
,Novartis Pharmaceuticals Corporation,125504,Cosentyx,secukinumab,351(a),150MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,1/21/2015,-,,,Original,1244,003,CDER,,,,,
,Bio Products Laboratory,125506,Coagadex,Coagulation Factor X (Human),351(a),500IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/20/2015,,,0,Original,1811,001,CBER,10/20/2015,,,,
,Bio Products Laboratory,125506,Coagadex,Coagulation Factor X (Human),351(a),250IU,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,10/20/2015,,,0,Original,1811,002,CBER,10/20/2015,,,,
,Merck Sharp & Dohme Corp.,125508,Gardasil 9,"Human Papillomavirus 9-valent Vaccine, Recombinant",351(a),0.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,12/10/2014,,,0,Original,0002,001,CBER,12/10/2014,,,,
,Merck Sharp & Dohme Corp.,125508,Gardasil 9,"Human Papillomavirus 9-valent Vaccine, Recombinant",351(a),0.5ML,Injection,Intramuscular,Single-dose vial,Rx,Licensed,12/10/2014,,,0,Original,0002,002,CBER,12/10/2014,,,,
,"Elusys Therapeutics, Inc.",125509,Anthim,obiltoxaximab,351(a),600MG/6ML (100MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,3/18/2016,-,,,Original,1907,001,CDER,,,,,3/18/2023
U,Seqirus Inc.,125510,"Fluad,Fluad Quadrivalent","Influenza Vaccine, Adjuvanted",351(a),60UG/.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,2/21/2020,,,143,Supplement,2049,002,CBER,11/24/2015,,,,
,Seqirus Inc.,125510,Fluad,"Influenza Vaccine, Adjuvanted",351(a),45UG/.5ML,Injection,Intramuscular,Pre-Filled Syringe,Rx,Licensed,11/24/2015,,,,Orignal,2049,001,CBER,11/24/2015,,,,
